k,mean
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.1.2.2.2.2.2,0.84079086543854
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.1.2.2.2,0.8875448939368843
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.1.2.2,0.8896094227722159
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.2.1.2,0.873286566865738
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.2.2.1,0.8894986114586564
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.2.2.2,1.0057043380857922
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.2.2.3,0.8977087950773979
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.2.3.2,0.8841316463915201
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.2.3.2.2,0.894854803815737
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.1.3.2.2.2,0.9044984768848423
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.1.2.2.2,0.8488614479883624
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.1.2.2,0.8509989049739484
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.2.1.2,0.8436911872121163
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.2.2.1,0.8479878728323956
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.2.2.2,0.952336409505505
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.2.2.3,0.8557393317516413
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.2.3.2,0.8368014416607666
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.2.3.2.2,0.8472186453073968
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.2.3.2.2.2,0.8528237150211899
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.2.3.2.2.2.2,0.8061459138100279
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.3.1.2.2.2.2,0.8913805629155862
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.1.3.2.2.2.2.2,0.8544246770086313
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.1.2.2.2.2.2,1.0115312687337998
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.1.2.2.2.2,1.1734737727751712
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.1.2.2.2,1.0091678951496308
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.1.2.2,1.0069792532345552
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.1.2,1.0038803637814775
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.2.1,1.011636389852856
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2,1.0719301615529404
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.2.3,1.012490089931874
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.2.3.2,1.0001822328502075
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.2.3.2.2,1.0041595647569823
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.2.3.2.2.2,1.0133445865847415
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.2.3.2.2.2.2,0.9612393467598965
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.2.3.2.2.2.2.2,1.008205866068599
1.1.2.2.2.2.3.2.2.1.2.2.2.1.2.3.2.2.2.2.2.2,1.0793540643583235
1.1.2.2.2.2.3.2.2.1.2.2.2.1.3.1.2.1.2.2.2.2,0.8754561004485708
1.1.2.2.2.2.3.2.2.1.2.2.2.1.3.1.2.2.2.2.2.2,0.8393581097217272
1.1.2.2.2.2.3.2.2.1.2.2.2.1.3.2.2.2.2.2.2.2,0.9989982982483941
1.1.2.2.2.2.3.2.2.1.2.2.2.2.1.2.2.2.2.2.2.2,1.4921280823619907
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.1.2.1.2.2.2.2,1.090759182212749
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.1.2.2.2.2.2.2,1.1139336667677018
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.1.2.2.2.2.2,1.181060829314359
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.1.2.2.2.2,1.9722241667409244
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.1.2.2.2,1.1618704966088336
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.1.2.2,1.1606111833798742
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.1.2,1.1518625996253502
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.1,0.9816039039774529
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2,1.6840614330781656
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.2.3,1.177575507023279
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.2.3.2,1.144934235169154
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.2.3.2.2,1.1555040176605857
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.2.3.2.2.2,1.156152258503453
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.2.3.2.2.2.2,1.1515256506017586
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.2.3.2.2.2.2.2,1.155256390206525
1.1.2.2.2.2.3.2.2.1.2.2.2.2.2.3.2.2.2.2.2.2,1.2377604483389764
1.1.2.2.2.2.3.2.2.1.2.2.2.2.3.2.2.2.2.2.2.2,1.1626180355497189
1.1.2.2.2.2.3.2.2.1.2.2.2.3.2.2.2.2.2.2.2.2,1.2452133326975738
1.1.2.2.2.2.3.2.2.1.2.2.3.1.2.1.2.1.2.2.2.2,0.884749555422312
1.1.2.2.2.2.3.2.2.1.2.2.3.1.2.1.2.2.2.2.2.2,0.8487358178020403
1.1.2.2.2.2.3.2.2.1.2.2.3.1.2.2.2.2.2.2.2.2,1.0119560190967651
1.1.2.2.2.2.3.2.2.1.2.2.3.2.2.2.2.2.2.2.2.2,1.1843538255929038
1.1.2.2.2.2.3.2.2.1.2.3.2.1.2.1.2.1.2.2.2.2,0.9023208942187875
1.1.2.2.2.2.3.2.2.1.2.3.2.1.2.1.2.2.2.2.2.2,0.863108820234149
1.1.2.2.2.2.3.2.2.1.2.3.2.1.2.2.2.2.2.2.2.2,1.0254753140931987
1.1.2.2.2.2.3.2.2.1.2.3.2.2.2.2.2.2.2.2.2.2,1.1791220396549498
1.1.2.2.2.2.3.2.2.1.3.2.2.1.2.1.2.1.2.2.2.2,0.8842124936475994
1.1.2.2.2.2.3.2.2.1.3.2.2.1.2.1.2.2.2.2.2.2,0.8491164176292594
1.1.2.2.2.2.3.2.2.1.3.2.2.1.2.2.2.2.2.2.2.2,1.0097404264026009
1.1.2.2.2.2.3.2.2.1.3.2.2.2.2.2.2.2.2.2.2.2,1.1605318365533086
1.1.2.2.2.2.3.2.2.2.2.2.1.2.2.2.2.2.2.2.2.2,2.806983350198076
1.1.2.2.2.2.3.2.2.2.2.2.2.1.2.1.2.1.2.2.2.2,1.0267766414740558
1.1.2.2.2.2.3.2.2.2.2.2.2.1.2.1.2.2.2.2.2.2,1.0774100497048062
1.1.2.2.2.2.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2.2,1.2797536921722512
1.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.1,1.4094566051214457
1.1.2.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2,2.0777783493387685
1.1.2.2.2.2.3.2.3.1.2.2.2.1.2.1.2.1.2.2.2.2,0.8786509865435846
1.1.2.2.2.2.3.2.3.1.2.2.2.1.2.1.2.2.2.2.2.2,0.8402929751918035
1.1.2.2.2.2.3.2.3.1.2.2.2.1.2.2.2.2.2.2.2.2,1.000476576071015
1.1.2.2.2.2.3.2.3.1.2.2.2.2.2.2.2.2.2.2.2.2,1.1526573936039717
1.1.2.2.2.2.3.3.1.1.1.2.1.2.1.2.2.1.2.2.2.2,1.3649066916064116
1.1.2.2.2.2.3.3.1.1.1.2.1.2.1.2.2.2.2.2.2.2,1.2381992226812968
1.1.2.2.2.2.3.3.1.1.1.2.2.2.1.2.2.2.2.2.2.2,1.3466007706831726
1.1.2.2.2.2.3.3.1.1.2.1.1.2.1.2.2.1.2.2.2.2,1.3311255522463923
1.1.2.2.2.2.3.3.1.1.2.1.1.2.1.2.2.2.2.2.2.2,1.2138215067506593
1.1.2.2.2.2.3.3.1.1.2.1.2.2.1.2.2.2.2.2.2.2,1.3069701142706538
1.1.2.2.2.2.3.3.1.1.2.2.1.1.1.2.2.1.2.2.2.2,1.3753494981537218
1.1.2.2.2.2.3.3.1.1.2.2.1.1.1.2.2.2.2.2.2.2,1.2423497513852853
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.1.2.1.2.2.2.2,1.3443921573138402
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.1.2.2.2.2.2.2,1.2289745482148235
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.1.1.2.2.2.2,1.3369060628314373
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.1.2.2.2.2.2,1.2086863273329458
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.1.2.2.2,1.3596023255082668
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.1.2.2,1.3749544789557826
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.2.1.2,1.3647213995234073
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.2.2.1,1.3646993139555328
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.2.2.2,1.366012986924818
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.2.2.3,1.3520435089819764
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.2.3.2,1.3539164257221656
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.2.3.2.2,1.354110284106487
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.1.3.2.2.2,1.3490697163610839
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.1.2.2.2,1.2303471278226534
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.1.2.2,1.2507073810202078
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.2.1.2,1.2212255149825417
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.2.2.1,1.235225539711792
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.2.2.2,1.2354815441179912
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.2.2.3,1.2205581298059511
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.2.3.2,1.237861085233441
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.2.3.2.2,1.2168164163441204
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.2.3.2.2.2,1.2186610572960805
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.2.3.2.2.2.2,1.1668614215604947
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.3.1.2.2.2.2,1.411261615638691
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.2.3.2.2.2.2.2,1.2917837218296602
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.3.2.1.2.2.2.2,1.3833666584752464
1.1.2.2.2.2.3.3.1.1.2.2.1.2.1.3.2.2.2.2.2.2,1.2447668764502706
1.1.2.2.2.2.3.3.1.1.2.2.1.2.2.2.2.1.2.2.2.2,2.4062161061152074
1.1.2.2.2.2.3.3.1.1.2.2.1.2.2.2.2.2.2.2.2.2,2.316148457616044
1.1.2.2.2.2.3.3.1.1.2.2.1.3.1.2.2.1.2.2.2.2,1.3496688160192918
1.1.2.2.2.2.3.3.1.1.2.2.1.3.1.2.2.2.2.2.2.2,1.220020755646197
1.1.2.2.2.2.3.3.1.1.2.2.2.1.1.2.2.2.2.2.2.2,1.3389462515762993
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.1.2.2.2.2.2.2,1.3420485406471487
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.1.2.2.2.2.2,1.3162602366543594
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.1.2.2.2.2,1.5108210359242542
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.1.2.2.2,1.3371676009567657
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.1.2.2,1.353676875114805
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.2.1.2,1.3308244181340438
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.2.2.1,1.3519454714642032
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.2.2.2,1.3599942377797765
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.2.2.3,1.3171639618628717
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.2.3.2,1.3402905926998108
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.2.3.2.2,1.317509607776407
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.2.3.2.2.2,1.3267011431867723
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.2.3.2.2.2.2,1.24903795376935
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.2.3.2.2.2.2.2,1.3777047265734859
1.1.2.2.2.2.3.3.1.1.2.2.2.2.1.3.2.2.2.2.2.2,1.3326248400403213
1.1.2.2.2.2.3.3.1.1.2.2.2.2.2.2.2.2.2.2.2.2,2.424171539643842
1.1.2.2.2.2.3.3.1.1.2.2.2.3.1.2.2.2.2.2.2.2,1.3381616793833946
1.1.2.2.2.2.3.3.1.1.2.2.3.2.1.2.2.2.2.2.2.2,1.4119634676083936
1.1.2.2.2.2.3.3.1.1.2.3.1.2.1.2.2.1.2.2.2.2,1.4336703125584624
1.1.2.2.2.2.3.3.1.1.2.3.1.2.1.2.2.2.2.2.2.2,1.3001528466770746
1.1.2.2.2.2.3.3.1.1.2.3.2.2.1.2.2.2.2.2.2.2,1.4024495260337675
1.1.2.2.2.2.3.3.1.1.3.2.1.2.1.2.2.1.2.2.2.2,1.3626691420219084
1.1.2.2.2.2.3.3.1.1.3.2.1.2.1.2.2.2.2.2.2.2,1.2361250461086142
1.1.2.2.2.2.3.3.1.1.3.2.2.2.1.2.2.2.2.2.2.2,1.336941248129325
1.1.2.2.2.2.3.3.1.2.2.2.1.2.1.2.2.1.2.2.2.2,1.693048293085281
1.1.2.2.2.2.3.3.1.2.2.2.1.2.1.2.2.2.2.2.2.2,1.5664599688779643
1.1.2.2.2.2.3.3.1.2.2.2.2.2.1.2.2.2.2.2.2.2,1.6450796806603314
1.1.2.2.2.2.3.3.2.1.1.2.1.2.1.2.2.1.2.2.2.2,1.3546405535441783
1.1.2.2.2.2.3.3.2.1.1.2.1.2.1.2.2.2.2.2.2.2,1.2426799460778175
1.1.2.2.2.2.3.3.2.1.1.2.2.2.1.2.2.2.2.2.2.2,1.3193633032070227
1.1.2.2.2.2.3.3.2.1.1.2.2.2.2.2.2.2.2.2.2.2,2.3409775942691735
1.1.2.2.2.2.3.3.2.1.2.1.1.2.1.2.2.1.2.2.2.2,1.333432578033881
1.1.2.2.2.2.3.3.2.1.2.1.1.2.1.2.2.2.2.2.2.2,1.223962300960925
1.1.2.2.2.2.3.3.2.1.2.1.2.2.1.2.2.2.2.2.2.2,1.2851553716223525
1.1.2.2.2.2.3.3.2.1.2.1.2.2.2.2.2.2.2.2.2.2,2.29598860184062
1.1.2.2.2.2.3.3.2.1.2.2.1.1.1.2.2.1.2.2.2.2,1.3611640642772196
1.1.2.2.2.2.3.3.2.1.2.2.1.1.1.2.2.2.2.2.2.2,1.2387925415875347
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.1.2.1.2.2.2.2,1.3470819177671598
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.1.2.2.2.2.2.2,1.2496543457307163
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.1.1.2.2.2.2,1.3244886815033037
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.1.2.2.2.2.2,1.2147000629999303
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.1.2.2.2,1.3550574296187632
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.1.2.2,1.3769278908187361
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.2.1.2,1.3561090335356645
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.2.2.1,1.3630534750810115
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.2.2.2,1.3523278035505346
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.2.2.3,1.3519371560607218
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.2.3.2,1.3545188422931844
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.2.3.2.2,1.3546213970714904
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.1.3.2.2.2,1.3569598840596904
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.1.2.2.2,1.2417510742246929
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.1.2.2,1.267271829916127
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.2.1.2,1.2283330830448929
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.2.2.1,1.243664462889763
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.2.2.2,1.2420740489242539
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.2.2.3,1.2385283589777039
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.2.3.2,1.251808324554446
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.2.3.2.2,1.2305537247805562
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.2.3.2.2.2,1.242740004830136
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.2.3.2.2.2.2,1.1952412252166407
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.3.1.2.2.2.2,1.4325613413832998
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.2.3.2.2.2.2.2,1.326197821104837
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.3.2.1.2.2.2.2,1.3756502267017738
1.1.2.2.2.2.3.3.2.1.2.2.1.2.1.3.2.2.2.2.2.2,1.2512420613705932
1.1.2.2.2.2.3.3.2.1.2.2.1.2.2.2.2.1.2.2.2.2,2.4448586790727753
1.1.2.2.2.2.3.3.2.1.2.2.1.2.2.2.2.2.2.2.2.2,2.3227872031896224
1.1.2.2.2.2.3.3.2.1.2.2.1.3.1.2.2.1.2.2.2.2,1.3546864245528523
1.1.2.2.2.2.3.3.2.1.2.2.1.3.1.2.2.2.2.2.2.2,1.243124155286739
1.1.2.2.2.2.3.3.2.1.2.2.2.1.1.2.2.2.2.2.2.2,1.3077842759340186
1.1.2.2.2.2.3.3.2.1.2.2.2.1.2.1.2.1.2.2.2.2,0.8736684635096865
1.1.2.2.2.2.3.3.2.1.2.2.2.1.2.1.2.2.2.2.2.2,0.8414089694137956
1.1.2.2.2.2.3.3.2.1.2.2.2.1.2.2.2.2.2.2.2.2,1.6568330465888277
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.1.2.2.2.2.2.2,1.3323531117911083
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.1.2.2.2.2.2,1.2968552224597976
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.1.2.2.2.2,1.4914760945372165
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.1.2.2.2,1.3178795360306106
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.1.2.2,1.3402379335222616
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.2.1.2,1.3013584196294838
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.2.2.1,1.3256228586397363
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.2.2.2,1.3260559481641203
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.2.2.3,1.3058760461070988
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.2.3.2,1.330734541819011
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.2.3.2.2,1.2982472153254414
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.2.3.2.2.2,1.3165478993731536
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.2.3.2.2.2.2,1.2354869739364656
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.2.3.2.2.2.2.2,1.375046217135058
1.1.2.2.2.2.3.3.2.1.2.2.2.2.1.3.2.2.2.2.2.2,1.3076113020865512
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.1.2.2.2.2.2.2,2.3384065938284153
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.1.2.2.2.2.2,2.328844550647293
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.1.2.2.2.2,2.573347378621432
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.1.2.2.2,2.3215449909005703
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.1.2.2,2.3440709298757794
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.2.1.2,2.309980873605957
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.2.2.1,2.3287092553975084
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2,1.77267446116938
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.2.2.3,2.3222311051098403
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.2.3.2,2.3431006155871237
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.2.3.2.2,2.317874867267273
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.2.3.2.2.2,2.330708839679053
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.2.3.2.2.2.2,2.2160480508211338
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.2.3.2.2.2.2.2,2.3590868210038516
1.1.2.2.2.2.3.3.2.1.2.2.2.2.2.3.2.2.2.2.2.2,2.3160975872348897
1.1.2.2.2.2.3.3.2.1.2.2.2.2.3.2.2.2.2.2.2.2,3.0065295477838436
1.1.2.2.2.2.3.3.2.1.2.2.2.3.1.2.2.2.2.2.2.2,1.329139293247848
1.1.2.2.2.2.3.3.2.1.2.2.2.3.2.2.2.2.2.2.2.2,2.3387648080865753
1.1.2.2.2.2.3.3.2.1.2.2.3.2.1.2.2.2.2.2.2.2,1.3815517997260276
1.1.2.2.2.2.3.3.2.1.2.2.3.2.2.2.2.2.2.2.2.2,2.355913735902508
1.1.2.2.2.2.3.3.2.1.2.3.1.2.1.2.2.1.2.2.2.2,1.4308435028334865
1.1.2.2.2.2.3.3.2.1.2.3.1.2.1.2.2.2.2.2.2.2,1.3203320209608413
1.1.2.2.2.2.3.3.2.1.2.3.2.2.1.2.2.2.2.2.2.2,1.3976419711407282
1.1.2.2.2.2.3.3.2.1.2.3.2.2.2.2.2.2.2.2.2.2,2.396476238878602
1.1.2.2.2.2.3.3.2.1.3.2.1.2.1.2.2.1.2.2.2.2,1.3687575120390305
1.1.2.2.2.2.3.3.2.1.3.2.1.2.1.2.2.2.2.2.2.2,1.2531995653921877
1.1.2.2.2.2.3.3.2.1.3.2.2.2.1.2.2.2.2.2.2.2,1.3216485459075449
1.1.2.2.2.2.3.3.2.1.3.2.2.2.2.2.2.2.2.2.2.2,2.3262952101765317
1.1.2.2.2.2.3.3.2.2.2.2.1.2.1.2.2.1.2.2.2.2,1.672588059176898
1.1.2.2.2.2.3.3.2.2.2.2.1.2.1.2.2.2.2.2.2.2,1.556333358710313
1.1.2.2.2.2.3.3.2.2.2.2.1.2.2.2.2.2.2.2.2.2,2.603789001294436
1.1.2.2.2.2.3.3.2.2.2.2.2.2.1.2.2.2.2.2.2.2,1.608843838096161
1.1.2.2.2.2.3.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2,2.616319730563345
1.1.2.2.2.2.3.3.3.1.2.2.1.2.1.2.2.1.2.2.2.2,1.3983583216317803
1.1.2.2.2.2.3.3.3.1.2.2.1.2.1.2.2.2.2.2.2.2,1.2910022212604453
1.1.2.2.2.2.3.3.3.1.2.2.2.2.1.2.2.2.2.2.2.2,1.3327227684165237
1.1.2.2.2.2.3.3.3.1.2.2.2.2.2.2.2.2.2.2.2.2,2.31518306444906
1.1.2.2.2.2.3.4.1.1.2.2.1.2.1.2.2.1.2.2.2.2,1.2016300697277758
1.1.2.2.2.2.3.4.1.1.2.2.1.2.1.2.2.2.2.2.2.2,1.0320064769116282
1.1.2.2.2.2.3.4.1.1.2.2.2.2.1.2.2.2.2.2.2.2,1.1031721647847668
1.1.2.2.2.2.3.4.2.1.2.2.1.2.1.2.2.1.2.2.2.2,1.1750291618273836
1.1.2.2.2.2.3.4.2.1.2.2.1.2.1.2.2.2.2.2.2.2,1.0073316760159279
1.1.2.2.2.2.3.4.2.1.2.2.2.2.1.2.2.2.2.2.2.2,1.0521279570075486
1.1.2.2.2.2.3.4.2.1.2.2.2.2.2.2.2.2.2.2.2.2,2.148442521498653
1.1.2.2.2.2.4.2.2.1.2.2.2.1.2.1.2.1.2.2.2.2,0.8562656090756131
1.1.2.2.2.2.4.2.2.1.2.2.2.1.2.1.2.2.2.2.2.2,0.7913571099158032
1.1.2.2.2.2.4.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2,0.9821154360042198
1.1.2.2.2.2.4.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2,1.1508756859204836
1.1.2.2.2.2.4.3.1.1.2.2.1.2.1.2.2.1.2.2.2.2,1.0731990130313664
1.1.2.2.2.2.4.3.1.1.2.2.1.2.1.2.2.2.2.2.2.2,0.9436751827690179
1.1.2.2.2.2.4.3.1.1.2.2.2.2.1.2.2.2.2.2.2.2,1.0245955865622283
1.1.2.2.2.2.4.3.2.1.2.2.1.2.1.2.2.1.2.2.2.2,1.0544103496261858
1.1.2.2.2.2.4.3.2.1.2.2.1.2.1.2.2.2.2.2.2.2,0.9351143110830972
1.1.2.2.2.2.4.3.2.1.2.2.2.2.1.2.2.2.2.2.2.2,0.9777415370651887
1.1.2.2.2.2.4.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2,1.9384302476373292
1.1.2.2.2.3.2.2.2.1.2.2.2.1.2.2.2.2.2.2.2.2,1.0732954602351767
1.1.2.2.2.3.2.2.2.1.2.2.2.2.2.2.2.2.2.2.2.2,2.0867351889565384
1.1.2.2.2.3.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2.2,2.3905920460102403
